,BIZD,IWM,XLF,HYG,TLT,^VIX,VIX_Change,IWM_Change,XLF_Change,HYG,HY_OAS_Change,High_Vol_Regime,Stress_Period,Wide_Spread_Regime,XLF_Change_HighVol,IWM_Change_HighVol,HYG_HighVol,XLF_Change_Stress,IWM_Change_Stress,HYG_Stress,XLF_WideCred,HYG_WideCred,Credit_Market_Stress,Rate_Credit_Stress
2016-01-19,-0.0034785995821618927,-0.013575519496997061,-0.0004670829357152457,-0.003471314332386767,-0.003105995031264137,-0.03655961056184083,-0.03655961056184083,-0.013575519496997061,-0.0004670829357152457,-0.003471314332386767,-0.009999999999999787,1,0,1,-0.0004670829357152457,-0.013575519496997061,-0.003471314332386767,-0.0,-0.0,-0.0,-0.0004670829357152457,-0.003471314332386767,0.0,0.0
2016-01-20,-0.022552050007617536,0.004142616367310487,-0.019811931947825236,-0.006719685077166473,0.0104749021363707,0.057435654847872886,0.057435654847872886,0.004142616367310487,-0.019811931947825236,-0.006719685077166473,0.33999999999999986,1,0,1,-0.019811931947825236,0.004142616367310487,-0.006719685077166473,-0.0,0.0,-0.0,-0.019811931947825236,-0.006719685077166473,-0.0,0.0
2016-01-21,0.01696162331100505,-0.0023220201633284976,-0.004296880658185535,0.006719685077166472,-0.00681219426818992,-0.03316441033366052,-0.03316441033366052,-0.0023220201633284976,-0.004296880658185535,0.006719685077166472,-0.11999999999999922,1,0,1,-0.004296880658185535,-0.0023220201633284976,0.006719685077166472,-0.0,-0.0,0.0,-0.004296880658185535,0.006719685077166472,-0.0,0.0
2016-01-22,0.027645160666145245,0.024162966222428667,0.018018836828430192,0.015210663703801534,-0.003821979049762421,-0.17791018295477537,-0.17791018295477537,0.024162966222428667,0.018018836828430192,0.015210663703801534,-0.22000000000000064,1,1,1,0.018018836828430192,0.024162966222428667,0.015210663703801534,0.018018836828430192,0.024162966222428667,0.015210663703801534,0.018018836828430192,0.015210663703801534,0.0003675347532956782,0.0008408353909477351
2016-01-25,-0.010277831867953354,-0.022446499326462997,-0.020414129154580168,-0.009943600328900968,0.005410399274489801,0.0779055638314243,0.0779055638314243,-0.022446499326462997,-0.020414129154580168,-0.009943600328900968,-0.03999999999999915,1,0,1,-0.020414129154580168,-0.022446499326462997,-0.009943600328900968,-0.0,-0.0,-0.0,-0.020414129154580168,-0.009943600328900968,0.0,-0.0
2016-01-26,0.016393813826241405,0.019779204693824614,0.016647664481474457,0.008928577395135908,0.0004755437164905734,-0.07076905509235926,-0.07076905509235926,0.019779204693824614,0.016647664481474457,0.008928577395135908,-0.05000000000000071,1,0,1,0.016647664481474457,0.019779204693824614,0.008928577395135908,0.0,0.0,0.0,0.016647664481474457,0.008928577395135908,0.0,-0.0
2016-01-27,-0.005434468795282135,-0.013844218919540359,-0.0037807708653190037,-0.001524743137014678,-0.00023766688992226664,0.02675014148662697,0.02675014148662697,-0.013844218919540359,-0.0037807708653190037,-0.001524743137014678,-0.05000000000000071,1,0,1,-0.0037807708653190037,-0.013844218919540359,-0.001524743137014678,-0.0,-0.0,-0.0,-0.0037807708653190037,-0.001524743137014678,0.0,0.0
2016-01-28,0.004756977467932668,-0.00020065121921059712,0.0004733622495422319,0.005074189949401998,0.0014273759408808498,-0.030312029650046177,-0.030312029650046177,-0.00020065121921059712,0.0004733622495422319,0.005074189949401998,-0.049999999999998934,1,0,1,0.0004733622495422319,-0.00020065121921059712,0.005074189949401998,0.0,-0.0,0.0,0.0004733622495422319,0.005074189949401998,-0.0,-0.0
2016-01-29,0.00338417944983597,0.032275241012364606,0.02753970327540282,0.0032847497637244925,0.008440700396503572,-0.10427077887051697,-0.10427077887051697,0.032275241012364606,0.02753970327540282,0.0032847497637244925,-0.07000000000000028,1,0,1,0.02753970327540282,0.032275241012364606,0.0032847497637244925,0.0,0.0,0.0,0.02753970327540282,0.0032847497637244925,0.0,-0.0
2016-02-01,0.006733707959170123,-0.004575284094156368,-0.004152485919401488,-0.005962896158986323,-0.0030664413038368863,-0.010950891867125737,-0.010950891867125737,-0.004575284094156368,-0.004152485919401488,-0.005962896158986323,0.0600000000000005,1,0,1,-0.004152485919401488,-0.004575284094156368,-0.005962896158986323,-0.0,-0.0,-0.0,-0.004152485919401488,-0.005962896158986323,0.0,-0.0
2016-02-02,-0.018286837575030947,-0.021798978691143032,-0.028131419395970057,-0.007165095349931927,0.01838221022905507,0.09540117783978994,0.09540117783978994,-0.021798978691143032,-0.028131419395970057,-0.007165095349931927,0.09999999999999964,1,0,1,-0.028131419395970057,-0.021798978691143032,-0.007165095349931927,-0.0,-0.0,-0.0,-0.028131419395970057,-0.007165095349931927,0.0,0.0
2016-02-03,0.0061324892307263465,0.001295506536138051,0.0009506826161576796,0.004868129666218956,-0.008327788052612138,-0.015127491320452543,-0.015127491320452543,0.001295506536138051,0.0009506826161576796,0.004868129666218956,0.05000000000000071,1,0,1,0.0009506826161576796,0.001295506536138051,0.004868129666218956,0.0,0.0,0.0,0.0009506826161576796,0.004868129666218956,0.0,-0.0
2016-02-04,0.003391637954879087,0.0038764799230138207,0.008514792711871937,-0.0032000610136145064,0.004834015064217622,0.008737721034679501,0.008737721034679501,0.0038764799230138207,0.008514792711871937,-0.0032000610136145064,-0.019999999999999574,1,0,1,0.008514792711871937,0.0038764799230138207,-0.0032000610136145064,0.0,0.0,-0.0,0.008514792711871937,-0.0032000610136145064,-0.0,-0.0
2016-02-05,-0.004750766020718695,-0.02776270865412366,-0.013276735042506208,-0.007721886392265051,0.001165747881262525,0.06813776228523744,0.06813776228523744,-0.02776270865412366,-0.013276735042506208,-0.007721886392265051,0.06999999999999851,1,0,1,-0.013276735042506208,-0.02776270865412366,-0.007721886392265051,-0.0,-0.0,-0.0,-0.013276735042506208,-0.007721886392265051,0.0,0.0
2016-02-08,-0.02898762130538893,-0.016558386324969854,-0.025623742919940393,-0.011696316641542632,0.021291491433649605,0.1062156178729153,0.1062156178729153,-0.016558386324969854,-0.025623742919940393,-0.011696316641542632,0.3100000000000005,1,0,1,-0.025623742919940393,-0.016558386324969854,-0.011696316641542632,-0.0,-0.0,-0.0,-0.025623742919940393,-0.011696316641542632,0.0,0.0
2016-02-09,-0.02051742853130964,-0.006763246894688856,-0.0014702643285325564,-0.0037978075421535467,0.0010641484879480995,0.020556525378710746,0.020556525378710746,-0.006763246894688856,-0.0014702643285325564,-0.0037978075421535467,0.120000000000001,1,0,1,-0.0014702643285325564,-0.006763246894688856,-0.0037978075421535467,-0.0,-0.0,-0.0,-0.0014702643285325564,-0.0037978075421535467,0.0,0.0
2016-02-10,0.0021422656625940243,0.0005219320985916582,-0.005409355351515244,-0.0014444264271641645,0.008773853717133183,-0.009464389834236935,-0.009464389834236935,0.0005219320985916582,-0.005409355351515244,-0.0014444264271641645,-0.10000000000000142,1,0,1,-0.005409355351515244,0.0005219320985916582,-0.0014444264271641645,-0.0,0.0,-0.0,-0.005409355351515244,-0.0014444264271641645,-0.0,-0.0
2016-02-11,-0.024549973686790894,-0.010912028523255336,-0.031049079453338905,-0.006724916827117016,0.0069794173045023946,0.06800335643046583,0.06800335643046583,-0.010912028523255336,-0.031049079453338905,-0.006724916827117016,0.2900000000000009,1,0,1,-0.031049079453338905,-0.010912028523255336,-0.006724916827117016,-0.0,-0.0,-0.0,-0.031049079453338905,-0.006724916827117016,0.0,0.0
2016-02-12,0.018827669408582638,0.018811611253936145,0.04135070490809601,0.014838608587601037,-0.016740952008674637,-0.10244287099042414,-0.10244287099042414,0.018811611253936145,0.04135070490809601,0.014838608587601037,-0.14000000000000057,1,0,1,0.04135070490809601,0.018811611253936145,0.014838608587601037,0.0,0.0,0.0,0.04135070490809601,0.014838608587601037,0.0,0.0
2016-02-16,0.01424516986795034,0.023431382207347577,0.015977627437596315,0.0009124601861280934,-0.010626943927670727,-0.052122441497631504,-0.052122441497631504,0.023431382207347577,0.015977627437596315,0.0009124601861280934,-0.11999999999999922,1,0,1,0.015977627437596315,0.023431382207347577,0.0009124601861280934,0.0,0.0,0.0,0.015977627437596315,0.0009124601861280934,0.0,0.0
2016-02-17,0.0230697154725712,0.01555434889887491,0.013358679271376983,0.008170374954203656,-0.0061676807831712215,-0.07759173300196279,-0.07759173300196279,0.01555434889887491,0.013358679271376983,0.008170374954203656,-0.1899999999999995,1,0,1,0.013358679271376983,0.01555434889887491,0.008170374954203656,0.0,0.0,0.0,0.013358679271376983,0.008170374954203656,0.0,0.0
2016-02-18,0.002760526941802612,-0.004791226990250593,-0.0057038445827532645,0.0009042137138556762,0.012221110770149427,-0.030491558732908645,-0.030491558732908645,-0.004791226990250593,-0.0057038445827532645,0.0009042137138556762,-0.09999999999999964,1,0,1,-0.0057038445827532645,-0.004791226990250593,0.0009042137138556762,-0.0,-0.0,0.0,-0.0057038445827532645,0.0009042137138556762,-0.0,-0.0
2016-02-19,-0.013180824474794992,0.004990228452651122,0.0,0.0019334075391182902,0.0008395268857054301,-0.05265616129669548,-0.05265616129669548,0.004990228452651122,0.0,0.0019334075391182902,0.06999999999999851,1,0,1,0.0,0.004990228452651122,0.0019334075391182902,0.0,0.0,0.0,0.0,0.0019334075391182902,0.0,0.0
2016-02-22,0.004876527759369504,0.011087958026975578,0.01560729460925095,0.008592225972706416,-0.000534303520975033,-0.05764570131827683,-0.05764570131827683,0.011087958026975578,0.01560729460925095,0.008592225972706416,-0.129999999999999,1,0,1,0.01560729460925095,0.011087958026975578,0.008592225972706416,0.0,0.0,0.0,0.01560729460925095,0.008592225972706416,0.0,0.0
2016-02-23,0.0,-0.009198133661445326,-0.017992840945334442,-0.0020448445887489715,0.004039898119523716,0.07932801799057836,0.07932801799057836,-0.009198133661445326,-0.017992840945334442,-0.0020448445887489715,0.0,1,0,1,-0.017992840945334442,-0.009198133661445326,-0.0020448445887489715,-0.0,-0.0,-0.0,-0.017992840945334442,-0.0020448445887489715,0.0,0.0
2016-02-24,0.00416072678152298,0.00959180076109489,-0.0023919212479430432,0.0016618623288992362,-0.001979775293539394,-0.012470196897080916,-0.012470196897080916,0.00959180076109489,-0.0023919212479430432,0.0016618623288992362,0.0600000000000005,1,0,1,-0.0023919212479430432,0.00959180076109489,0.0016618623288992362,-0.0,0.0,0.0,-0.0023919212479430432,0.0016618623288992362,0.0,-0.0
2016-02-25,0.015791857637096632,0.009111231222927011,0.013793217428821083,0.0053508659111230926,0.003575669374184511,-0.08088759406098134,-0.08088759406098134,0.009111231222927011,0.013793217428821083,0.0053508659111230926,-0.13000000000000078,1,0,1,0.013793217428821083,0.009111231222927011,0.0053508659111230926,0.0,0.0,0.0,0.013793217428821083,0.0053508659111230926,0.0,-0.0
2016-02-26,0.014874864876938542,0.006319032177322344,0.007060818863191289,0.0067126476216746835,-0.00969133736157646,0.03597504356042947,0.03597504356042947,0.006319032177322344,0.007060818863191289,0.0067126476216746835,-0.21000000000000085,1,0,1,0.007060818863191289,0.006319032177322344,0.0067126476216746835,0.0,0.0,0.0,0.007060818863191289,0.0067126476216746835,0.0,0.0
2016-02-29,0.013995806089813476,-0.004467523507118513,-0.010846626850388697,0.010670636703959591,0.004361191110537168,0.03667407006476751,0.03667407006476751,-0.004467523507118513,-0.010846626850388697,0.010670636703959591,-0.03999999999999915,1,0,1,-0.010846626850388697,-0.004467523507118513,0.010670636703959591,-0.0,-0.0,0.0,-0.010846626850388697,0.010670636703959591,-0.0,-0.0
2016-03-01,0.010533342945892771,0.02128433641391969,0.03311101951666916,0.015680780127234954,-0.017765672645474434,-0.14929622113252902,-0.14929622113252902,0.02128433641391969,0.03311101951666916,0.015680780127234954,-0.1899999999999995,1,1,1,0.03311101951666916,0.02128433641391969,0.015680780127234954,0.03311101951666916,0.02128433641391969,0.015680780127234954,0.03311101951666916,0.015680780127234954,0.00033375499946077517,0.0033754778026401336
2016-03-02,0.009775248904642465,0.01023906916223359,0.010948453548217068,-0.006820085095922624,0.0041186008834798275,-0.035071176627717145,-0.035071176627717145,0.01023906916223359,0.010948453548217068,-0.006820085095922624,-0.14000000000000057,1,0,1,0.010948453548217068,0.01023906916223359,-0.006820085095922624,0.0,0.0,-0.0,0.010948453548217068,-0.006820085095922624,-0.0,-0.0
2016-03-03,0.010322749694505723,0.010414871566228065,0.006783047007570545,0.0033544609282440173,0.0036379864756718805,-0.02308474094828373,-0.02308474094828373,0.010414871566228065,0.006783047007570545,0.0033544609282440173,-0.03999999999999915,1,0,1,0.006783047007570545,0.010414871566228065,0.0033544609282440173,0.0,0.0,0.0,0.006783047007570545,0.0033544609282440173,0.0,-0.0
2016-03-04,0.0038437714678810453,0.005492529039141535,0.004047651752058457,0.002847624069873501,-0.006433735867477176,0.009535223667163365,0.009535223667163365,0.005492529039141535,0.004047651752058457,0.002847624069873501,-0.15000000000000036,1,0,1,0.004047651752058457,0.005492529039141535,0.002847624069873501,0.0,0.0,0.0,0.004047651752058457,0.002847624069873501,0.0,0.0
2016-03-07,0.01017797442579998,0.010802729959203719,-0.0004488610242774162,0.0012356185073609605,-0.0003109387194504004,0.028648539604726686,0.028648539604726686,0.010802729959203719,-0.0004488610242774162,0.0012356185073609605,-0.030000000000001137,1,0,1,-0.0004488610242774162,0.010802729959203719,0.0012356185073609605,-0.0,0.0,0.0,-0.0004488610242774162,0.0012356185073609605,0.0,0.0
2016-03-08,-0.013380257991138842,-0.024449219359242172,-0.016297283563686878,-0.007064125925078255,0.010984990809849274,0.07332543326048147,0.07332543326048147,-0.024449219359242172,-0.016297283563686878,-0.007064125925078255,0.05000000000000071,1,0,1,-0.016297283563686878,-0.024449219359242172,-0.007064125925078255,-0.0,-0.0,-0.0,-0.016297283563686878,-0.007064125925078255,0.0,0.0
2016-03-09,-0.002569122179779583,0.005069122692672871,0.0013681433076278523,0.0024848122697199776,-0.006096533856055585,-0.017833486491807955,-0.017833486491807955,0.005069122692672871,0.0013681433076278523,0.0024848122697199776,0.05000000000000071,1,0,1,0.0013681433076278523,0.005069122692672871,0.0024848122697199776,0.0,0.0,0.0,0.0013681433076278523,0.0024848122697199776,0.0,-0.0
2016-03-10,-0.0025754286276524537,-0.00817941867311694,-0.0009118449499641213,0.006923677974506049,-0.004110580187024539,-0.015938832637493856,-0.015938832637493856,-0.00817941867311694,-0.0009118449499641213,0.006923677974506049,-0.0600000000000005,1,0,1,-0.0009118449499641213,-0.00817941867311694,0.006923677974506049,-0.0,-0.0,0.0,-0.0009118449499641213,0.006923677974506049,-0.0,0.0
2016-03-11,0.01789169698487279,0.021202782727828634,0.02567142693765941,0.01200188168922757,-0.010155668379714261,-0.08978526160424032,-0.08978526160424032,0.021202782727828634,0.02567142693765941,0.01200188168922757,-0.1899999999999995,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.02567142693765941,0.01200188168922757,0.0,0.0
2016-03-14,0.002529664993557267,-0.0025913947440694167,-0.003117341191820183,-0.0028030135033274926,0.0031354608446806527,0.02513597778064068,0.02513597778064068,-0.0025913947440694167,-0.003117341191820183,-0.0028030135033274926,-0.09000000000000163,1,0,1,-0.003117341191820183,-0.0025913947440694167,-0.0028030135033274926,-0.0,-0.0,-0.0,-0.003117341191820183,-0.0028030135033274926,0.0,-0.0
2016-03-15,-0.0025296649935573103,-0.015689373673573183,-0.0004461198839880887,-0.009322613488754716,0.0009388147669836757,-0.004739340811956353,-0.004739340811956353,-0.015689373673573183,-0.0004461198839880887,-0.009322613488754716,0.10000000000000142,1,0,1,-0.0004461198839880887,-0.015689373673573183,-0.009322613488754716,-0.0,-0.0,-0.0,-0.0004461198839880887,-0.009322613488754716,0.0,0.0
2016-03-16,0.009454618895046136,0.007034884979617643,-0.002233777484011687,0.006632796011937776,0.002967299858411371,-0.1163737210296814,-0.1163737210296814,0.007034884979617643,-0.002233777484011687,0.006632796011937776,0.03999999999999915,0,1,1,-0.0,0.0,0.0,-0.002233777484011687,0.007034884979617643,0.006632796011937776,-0.002233777484011687,0.006632796011937776,4.6660957037248865e-05,0.00011869199433645232
2016-03-17,0.01370768228823113,0.015212074310051955,0.012002732509173905,0.006345474884824128,0.004123748395696426,-0.03738119244018626,-0.03738119244018626,0.015212074310051955,0.012002732509173905,0.006345474884824128,-0.14000000000000057,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.012002732509173905,0.006345474884824128,0.0,-0.0
2016-03-18,0.0006184713691705582,0.00898084546132578,0.008837990297887543,0.002308228315469836,0.0020940982916659635,-0.029517190148146893,-0.029517190148146893,0.00898084546132578,0.008837990297887543,0.002308228315469836,-0.14999999999999858,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.008837990297887543,0.002308228315469836,0.0,-0.0
2016-03-21,0.007393824137659153,-0.002374663043829068,-0.0017610654529836098,-0.001092738399765848,-0.00770009518752806,-0.016541225218272202,-0.016541225218272202,-0.002374663043829068,-0.0017610654529836098,-0.001092738399765848,-0.02000000000000135,0,0,1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0017610654529836098,-0.001092738399765848,0.0,0.0
2016-03-22,0.002452115385242019,-0.0011896071355864087,-0.0030901325450657913,-0.0026762833923527052,-0.00023429167510156655,0.027183370047844744,0.027183370047844744,-0.0011896071355864087,-0.0030901325450657913,-0.0026762833923527052,0.0600000000000005,0,0,1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0030901325450657913,-0.0026762833923527052,0.0,-0.0
2016-03-23,-0.015427425176550973,-0.018658859546172156,-0.00754362817732628,-0.004639737958269485,0.01126055694861008,0.05291509253109994,0.05291509253109994,-0.018658859546172156,-0.00754362817732628,-0.004639737958269485,0.05000000000000071,0,0,1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00754362817732628,-0.004639737958269485,0.0,0.0
2016-03-24,0.008668638210768027,0.0029894201997871612,-0.006255848731431492,-0.004416238019475308,0.0003861091770163779,-0.013477280384626622,-0.013477280384626622,0.0029894201997871612,-0.006255848731431492,-0.004416238019475308,0.16000000000000014,0,0,1,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.006255848731431492,-0.004416238019475308,-0.0,0.0
2016-03-28,0.0006165559316669169,0.0012121412416385576,0.0031325672059577562,-0.004558401443825396,0.001311523541577801,0.03335866400675652,0.03335866400675652,0.0012121412416385576,0.0031325672059577562,-0.004558401443825396,,0,0,1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0031325672059577562,-0.004558401443825396,-0.0,
2016-03-29,0.010420028361509471,0.02738627545987888,0.001785997644677181,0.003821112378007835,0.01043050090006093,-0.09780673898266716,-0.09780673898266716,0.02738627545987888,0.001785997644677181,0.003821112378007835,0.08000000000000007,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.001785997644677181,0.003821112378007835,0.0,0.0
2016-03-30,-0.0012204037100176026,9.024478047037635e-05,0.005781386409310203,0.0035611438227520706,-0.010584367789910513,-0.018992482799906358,-0.018992482799906358,9.024478047037635e-05,0.005781386409310203,0.0035611438227520706,-0.129999999999999,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.005781386409310203,0.0035611438227520706,0.0,0.0
2016-03-31,0.006693278969110462,0.0028063564229527933,-0.0022198612613535803,0.0013474398126348025,0.007068604422099217,0.028355181137191182,0.028355181137191182,0.0028063564229527933,-0.0022198612613535803,0.0013474398126348025,-0.010000000000001563,0,0,1,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0022198612613535803,0.0013474398126348025,0.0,-0.0
2016-04-01,0.013588593043547011,0.0044194048150419,0.008849662213030818,0.0007247989351246004,0.0026050304192589456,-0.0628672352676926,-0.0628672352676926,0.0044194048150419,0.008849662213030818,0.0007247989351246004,0.010000000000001563,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.008849662213030818,0.0007247989351246004,0.0,0.0
2016-04-04,-0.014833151735809631,-0.00840448587593246,-0.004857379097731839,-0.00246031279159121,0.0006121968535640153,0.0749799646332833,0.0749799646332833,-0.00840448587593246,-0.004857379097731839,-0.00246031279159121,-0.030000000000001137,0,0,1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.004857379097731839,-0.00246031279159121,0.0,-0.0
2016-04-05,-0.003742996710908953,-0.011408694677965256,-0.014266934512712822,-0.003702869962354715,0.010876828897352673,0.08807314912269494,0.08807314912269494,-0.011408694677965256,-0.014266934512712822,-0.003702869962354715,0.07000000000000028,0,0,1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.014266934512712822,-0.003702869962354715,0.0,0.0
2016-04-06,0.008711673444125868,0.01122728297427858,0.005374113894489322,0.008372933667191971,-0.007289131565600218,-0.09020003634280462,-0.09020003634280462,0.01122728297427858,0.005374113894489322,0.008372933667191971,-0.08000000000000007,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.005374113894489322,0.008372933667191971,0.0,0.0
2016-04-07,-0.006838387164372854,-0.013616828042504513,-0.01893677909993468,-0.004917139169165972,0.012269313719187469,0.13707370691052384,0.13707370691052384,-0.013616828042504513,-0.01893677909993468,-0.004917139169165972,0.009999999999999787,0,1,1,-0.0,-0.0,-0.0,-0.01893677909993468,-0.013616828042504513,-0.004917139169165972,-0.01893677909993468,-0.004917139169165972,6.695583852759655e-05,0.00012269313719187207
2016-04-08,0.00373578542606654,0.0039486284202825345,0.003634658588239151,0.0045494966791690475,-0.006342835142639828,-0.05077233828284527,-0.05077233828284527,0.0039486284202825345,0.003634658588239151,0.0045494966791690475,-0.049999999999998934,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.003634658588239151,0.0045494966791690475,0.0,0.0
2016-04-11,0.003721954059785151,-0.0031210746546822287,0.004073592355033537,0.001348205334481321,-0.0012886167369329825,0.056941412828254066,0.056941412828254066,-0.0031210746546822287,0.004073592355033537,0.001348205334481321,-0.040000000000000924,0,0,1,0.0,-0.0,0.0,0.0,-0.0,0.0,0.004073592355033537,0.001348205334481321,-0.0,0.0
2016-04-12,0.0098586135722994,0.010699304730784981,0.012567540511629961,0.005863418802983085,-0.006926673090833449,-0.09070822725913273,-0.09070822725913273,0.010699304730784981,0.012567540511629961,0.005863418802983085,-0.07000000000000028,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.012567540511629961,0.005863418802983085,0.0,0.0
2016-04-13,0.004282566294219152,0.021328143585025515,0.0224926132916778,0.006554574100168906,0.0035072646368497933,-0.07043692972224526,-0.07043692972224526,0.021328143585025515,0.0224926132916778,0.006554574100168906,-0.16999999999999993,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0224926132916778,0.006554574100168906,0.0,-0.0
2016-04-14,-0.002445212056418697,-0.0012474164791882265,0.002178095511881667,-0.0003625280658141174,-0.004806150717383307,-0.0087083194541799,-0.0087083194541799,-0.0012474164791882265,0.002178095511881667,-0.0003625280658141174,-0.09999999999999964,0,0,1,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.002178095511881667,-0.0003625280658141174,0.0,0.0
2016-04-15,-0.0012246717344499797,0.002492744607869716,-0.003487184940272271,-0.0015749539578444475,0.00852864673056526,-0.00731534944153073,-0.00731534944153073,0.002492744607869716,-0.003487184940272271,-0.0015749539578444475,-0.009999999999999787,0,0,1,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.003487184940272271,-0.0015749539578444475,-0.0,-0.0
2016-04-18,-0.0024537076997556183,0.007530780022466221,0.007396059000547516,0.005681688313833852,-0.004331610325389485,-0.02002287889817992,-0.02002287889817992,0.007530780022466221,0.007396059000547516,0.005681688313833852,0.019999999999999574,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.007396059000547516,0.005681688313833852,0.0,-0.0
2016-04-19,0.009171561409061378,0.0007941252115489254,0.012492022955015529,0.004210294782087967,-0.0031267764784875915,-0.008273880199055257,-0.008273880199055257,0.0007941252115489254,0.012492022955015529,0.004210294782087967,-0.13999999999999968,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-20,0.0,0.0014981698836242744,0.007676030200106151,0.0019178472047544695,-0.011062042308758714,0.0030165907189823042,0.0030165907189823042,0.0014981698836242744,0.007676030200106151,0.0019178472047544695,-0.08999999999999986,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-21,-0.005493181974855632,-0.005032199268942649,-0.00896130582378194,-0.003119220624445159,-0.005965366925902784,0.049220370653927835,0.049220370653927835,-0.005032199268942649,-0.00896130582378194,-0.003119220624445159,0.0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
2016-04-22,0.006101390969115153,0.009863602564538955,0.009386328413204468,0.0022808744274751182,-0.0025677123060461314,-0.053748639972233614,-0.053748639972233614,0.009863602564538955,0.009386328413204468,0.0022808744274751182,0.019999999999999574,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2016-04-25,0.002430427684578839,-0.00712369839076967,-0.00212526105130144,-0.0038447987903051702,-0.0041374417049729025,0.06302449068890141,0.06302449068890141,-0.00712369839076967,-0.00212526105130144,-0.0038447987903051702,0.040000000000000036,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
2016-04-26,0.006049358360929652,0.009749435594331309,0.006362045028384505,0.0033644601973575514,-0.0045478563148344375,-0.008559245244474722,-0.008559245244474722,0.009749435594331309,0.006362045028384505,0.0033644601973575514,-0.040000000000000036,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-27,0.0012059034595634603,0.003490018376135816,0.0016902885704875954,0.005860649954501475,0.00993142638693849,-0.013703754082705518,-0.013703754082705518,0.003490018376135816,0.0016902885704875954,0.005860649954501475,-0.0699999999999994,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2016-04-28,-0.01334186841776833,-0.011475712939243142,-0.010609313090251472,-0.0016709488064060145,0.0041150495543668805,0.10011802399402735,0.10011802399402735,-0.011475712939243142,-0.010609313090251472,-0.0016709488064060145,-0.09000000000000075,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
2016-04-29,0.0030479699184369634,-0.009027436125353066,-0.005561677569038329,0.0016709488064059427,0.0025545207245151447,0.03105033022740543,0.03105033022740543,-0.009027436125353066,-0.005561677569038329,0.0016709488064059427,0.03000000000000025,0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2016-05-02,-0.009171561409061372,0.008851239755328897,0.008968900609591006,0.0003843608903492536,-0.010119903553102456,-0.06717465623063465,-0.06717465623063465,0.008851239755328897,0.008968900609591006,0.0003843608903492536,-0.009999999999999787,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-03,-0.006161684345227291,-0.016526160897212087,-0.012837511803977407,-0.006488509355700136,0.012517183017128165,0.06078489473376836,0.06078489473376836,-0.016526160897212087,-0.012837511803977407,-0.006488509355700136,0.08999999999999986,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2016-05-04,0.0030855879593524784,-0.00827674335403857,-0.0077816260185319935,-0.003744013276666147,0.005470625751553788,0.028437863332176665,0.028437863332176665,-0.00827674335403857,-0.0077816260185319935,-0.003744013276666147,0.05999999999999961,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2016-05-05,-0.009284962352452316,-0.0039824787138205186,-0.0004343722404787414,-0.0008472737833602423,0.006662739055820113,-0.008760969281850628,-0.008760969281850628,-0.0039824787138205186,-0.0004343722404787414,-0.0008472737833602423,0.0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
