Date,NAV,Cash_NAV,Gold_NAV,Apple_NAV,JnJ_NAV,PG_NAV,EM_NAV,Private Credit_NAV,TIPS ETF_NAV,10Y Bond_NAV,SPX ATM Call_NAV,Inflation Swap_NAV,Convertible Bond_NAV
2017-06-17,1105816.8740263814,163732.7092964304,133167.4911374871,49393.84652325755,38559.55540344374,53156.06360607582,91245.35849192666,120000.51741465664,111703.30590813277,112203.91772431403,0.0,118490.44546271747,114163.6630579393
2017-06-18,1105376.3716536192,163748.7536870842,133167.1576835545,48907.84798483968,38916.705632768884,53036.27768353132,91339.43207682404,119935.35249230187,111706.62387631743,112090.01275668302,0.0,118315.75366263915,114212.45411707512
2017-06-19,1106527.2414252362,163764.7996499496,132159.90693989475,50134.8816384775,38884.43190430169,53205.83030825703,92018.44021848914,120280.15744296712,111571.69848073364,112104.44761432163,0.0,118172.62300387245,114230.0242239718
2017-06-20,1105503.6190897399,163780.84718518073,132065.38317322076,49693.05085835561,38946.23973131335,53055.43784154041,91578.31640559933,119900.37962187994,111670.13145611098,112202.12215303404,0.0,118359.13938115754,114252.57128234695
2017-06-21,1106185.841675628,163796.89629293163,132417.72652867515,50041.13563677544,39176.43153405378,52911.27663079877,91461.97323221945,119614.62633033561,111655.3464995383,112185.70951525893,0.0,118633.64030758366,114291.07916745736
2017-06-22,1107303.1418249905,163812.94697335642,132814.4195419702,50014.58477962111,39516.97207717653,52626.05518838511,91687.729135505,119520.66842544565,111941.58518599012,112258.22100994822,0.0,118875.04662906744,114234.91287852498
2017-06-23,1109531.0619584734,163828.9992266092,133438.5676312226,50318.7993178808,39623.768035838846,52787.478768256304,92022.79942125814,119632.2200354268,111996.46319280464,112285.30078650276,0.0,119370.98416075841,114225.68138191498
2017-06-24,1111837.6593198644,163845.05305284404,134065.6488420341,50624.864246095676,39730.852614205236,52949.39749396439,92359.09421215994,119743.87575929765,112051.36810289758,112312.38709544568,0.0,119898.47338501504,114256.644515905
2017-06-25,1113819.6380076488,163861.10845221515,134695.6769583163,50932.7908192932,39838.22659228025,53111.812884304825,92696.6179831308,119855.63569423028,112106.29992945795,112339.47993835277,0.0,120314.95782648976,114067.03092957757
2017-06-26,1113958.3921074586,163877.16542487667,133497.97414367998,50712.99603839907,39821.69231223544,53181.27945888523,93258.02197875846,120085.03697377279,112209.76196394555,112401.25908659848,0.0,120973.44886428925,113939.75586201761
2017-06-27,1112078.4123286088,163893.22397098274,133807.53805546678,49901.46085556587,39459.235923464796,52732.73664989777,93009.98003778343,120103.5723841014,111937.96261492035,112104.45185175005,0.0,121475.86045971396,113652.38952496156
2017-06-28,1113261.3269295085,163909.28409068758,134045.63560843677,50641.48330662191,39173.162067152625,52701.640552986275,92917.06497056969,120566.55695708253,111986.89916401646,111882.36275760915,0.0,122123.24609714666,113313.99135719877
2017-06-29,1110588.452211955,163925.34578414535,133702.96031989524,49777.15656964425,38848.37955221183,51953.365690360704,92873.39666661258,120451.11424105296,111806.0224690372,111624.7975162104,0.0,122660.37496182596,112965.5384409586
2017-06-30,1107875.1566152805,163941.4090515103,133308.2590566286,48901.57856046594,38365.619939731376,51025.03017404058,92669.98419272692,120205.4020719192,111601.62856872832,112043.2382144713,0.0,122980.01938315759,112832.98740190048
2017-07-01,1105095.428250139,163957.47389293666,132914.72298137913,48041.401930213004,37888.85946662633,50113.282742426985,92467.01723538332,119960.19113907905,111397.6083233046,112463.24749446187,0.0,123306.35284136438,112585.27020296382
2017-07-02,1102673.4484697348,163973.54030857864,132522.34865442358,47196.35576930307,37418.02358301241,49217.82698915672,92264.49481880588,119715.48042004416,111193.96104968313,112884.83123622353,0.0,123788.99666969157,112497.58897081211
2017-07-03,1100877.9388954928,163989.60829859052,130349.8695305704,46922.68215898326,37587.45576865104,49414.80178492997,92431.56501860422,120152.28457573616,111175.78689360878,112206.76930362284,0.0,124119.37264555332,112527.74291664205
2017-07-04,1098903.21848268,164005.6778631266,128213.00451702767,46650.59547722531,37757.65515850789,49612.564894055184,92598.9377448697,120590.68249248364,111157.61570801902,111532.78026531103,0.0,124400.98463567774,112382.71972637619
2017-07-05,1099634.0566170758,164021.74900234112,128868.08056050418,47006.831122124786,37974.61554037881,49572.11182600867,92280.67592276639,120606.9318762993,111139.44749242834,111548.88945158925,0.0,124359.57265985679,112255.15116277825
2017-07-06,1096687.3818642183,164037.8217163884,128723.53992662081,46576.41103960281,37662.76590810532,49380.19652193289,91839.2296881436,120026.5500125073,111035.394405741,111261.43795365178,0.0,123979.66020658365,112164.3744849407
2017-07-07,1095328.700475121,164053.89600542278,127465.57985331776,47120.245105931455,37691.64968992542,49455.79011178003,91747.89953258619,120087.91673201967,110767.44318658738,111264.93469804875,0.0,123599.74775240237,112073.59780709911
2017-07-08,1093731.6820314007,164069.97186959858,126219.91328551437,47670.42907095556,37720.55562287627,49531.49942394559,91656.66020093205,120149.31482687576,110500.13858877671,111268.43155234202,0.0,122988.16336625343,111956.60422333035
2017-07-09,1092466.5998471049,164086.04930907016,124986.42008404195,48227.03707716809,37749.483723945705,49607.324635582896,91565.51160286073,120210.74431311706,110233.47905187885,111271.92851653506,0.0,122516.85900641777,112011.76252648645
2017-07-10,1093163.2909608725,164102.12832399187,125164.44526355292,48600.62872317469,37499.446302690805,49252.01944625327,92082.41266960652,120217.90428028986,110173.85636690757,111425.04608121047,0.0,122407.78241019438,112237.62109300017
2017-07-11,1094729.7933282375,164118.2089145181,125508.34773701796,48778.565324234325,37425.9101125685,49081.17829327606,92833.76463042204,120192.33086910307,110401.79032314202,111444.94116904448,0.0,122512.27366428135,112432.48229062968
2017-07-12,1097651.6727432653,164134.29108080323,125774.26430959115,49100.349481154706,37710.50112781338,49253.241185827166,93806.02004288722,120567.41033468454,110624.1528854277,111550.29313621268,0.0,122407.460698179,112723.68846068457
2017-07-13,1099164.7995475146,164150.3748230017,125496.57232238691,49601.721940937874,37628.332169242436,49158.15403967191,94698.87300030982,120806.84816737789,110575.72633122386,111533.45310842761,0.0,122540.47236854264,112974.271276392
2017-07-14,1102572.7755952277,164166.46014126792,126596.49635037419,50086.83231338438,37851.729895972785,49468.10312957064,95349.22647169406,121024.48857610974,110583.22490195173,111635.61435634982,0.0,122582.76911555247,113227.83034299998
2017-07-15,1105929.0043378484,164182.54703575635,127706.06074418942,50576.68711937566,38076.45392502458,49780.00649216748,96004.04630708392,121242.52107641778,110590.72398118688,111737.8691808653,0.0,122689.9746101952,113342.11386558576
2017-07-16,1109177.5573551953,164198.63550662142,128825.34999753485,51071.332760000914,38302.512130595445,50093.87644942723,96663.36317965685,121460.94637467728,110598.2235689638,111840.21766768735,0.0,122522.41741349878,113600.68230653144
2017-07-17,1111244.1323283052,164214.7255540176,129346.17920084421,51214.38411466069,38184.80483489116,50295.1707450647,96936.125677574,121676.59191793186,110747.01234032481,111998.34160506279,0.0,122786.03233938511,113844.76399854811
2017-07-18,1114267.8576774746,164230.81717809942,130196.22216984168,51463.384958149465,38797.63894233946,50713.134953051325,97126.13578090213,121755.13897440716,110933.33225012661,112265.65801481539,0.0,122693.02267915207,114093.37177658973
2017-07-19,1115662.5574521287,164246.9103790213,130064.60958769894,51786.63890884954,39026.47399659203,50673.83010496147,97643.93109785953,122132.54228278813,110937.17549732659,112340.05492212441,0.0,122447.65413377341,114362.73654113358
2017-07-20,1116474.2775699333,164263.00515693784,130421.93541048114,51706.71829165589,39412.459511973655,50779.964460024974,97721.3256532942,122282.80045131581,110745.38121720414,112458.28131286305,0.0,122099.04353405425,114583.36257012826
2017-07-21,1117375.864929554,164279.10151200352,131459.12149524325,51684.33389953865,39092.59513077541,50826.31731959528,97882.58403365282,122258.45943933299,110914.70029497273,112476.24340810871,0.0,121811.72342658738,114690.68496974322
2017-07-22,1118186.3693251573,164295.1994443729,132504.5558472239,51661.9591978645,38775.32671094639,50872.712490884645,98044.10852036093,122234.12327255213,111084.27824538939,112494.20837230152,0.0,121552.11641562861,114667.78080763253
2017-07-23,1119731.7739841072,164311.29895420055,133558.30406112506,51639.594182438326,38460.63318413443,50919.15001251597,98205.89955254352,122209.79195000876,111254.1154642456,112512.17620589971,0.0,122106.27517816938,114554.53523882598
2017-07-24,1120484.257912491,164327.40004164106,133582.58919588846,52137.226243578036,37876.53724849753,50693.91351371187,98494.52313442259,122259.85312719748,111307.43995257311,112536.3692237729,0.0,122742.03040536889,114526.37582583906
2017-07-25,1120725.9946160538,164343.502706849,133049.1962572804,52241.220393559124,37573.81423512473,51201.76611426895,98322.17511436818,122746.2896303777,111099.2159640505,112126.47077414315,0.0,123556.43029251866,114465.91313351336
2017-07-26,1123094.1286291284,164359.60694997894,134109.42631076142,52520.96475580315,37337.38729409937,51268.07041069787,98395.46885646884,122683.82310638041,111264.58557064437,112346.31875012927,0.0,124381.51593918756,114426.96068497711
2017-07-27,1123582.6561553448,164375.7127711856,133953.42996102013,51781.960567507405,37296.686333045625,52006.510477721706,98762.36122820797,122513.48295298727,111300.33913189411,112194.44827442788,0.0,124961.46822076339,114436.25623658368
2017-07-28,1124298.1183604465,164391.8201706235,135030.3919074257,51546.40826998869,37587.124063140625,51660.11381520525,98373.5088919744,122474.77413378726,111403.07334072053,112214.78104169399,0.0,125084.85813688806,114531.2645889986
2017-07-29,1124902.7429786085,164407.9291484474,136116.0124378955,51311.9274823985,37879.82349751438,51316.0243762787,97986.18756550521,122436.07754485487,111505.90237690997,112235.11749382535,0.0,125211.4154921704,114496.32556280812
2017-07-30,1125143.0690530327,164424.03970481193,137210.36116591792,51078.51333051765,38174.802248569526,50974.22679335549,97600.39122082866,122397.39318232588,111608.8263279915,112255.45763148977,0.0,124812.14755118756,114606.9098960368
2017-07-31,1125786.0630488736,164440.15183987177,137224.96441289206,50811.577927000944,38411.24874475146,51204.11061753873,97919.44050169238,122346.83143713832,111518.93757928621,112788.45478902348,0.0,124437.34521205028,114682.99998762812
2017-08-01,1125821.439706819,164456.26555378162,137148.35718090757,51233.48301479358,38359.2802095348,51285.16642192986,98133.28111513355,122659.99631782527,111533.3666115396,112306.55768419466,0.0,123893.7813571354,114811.90424004312
2017-08-02,1126935.07318055,164472.38084669618,136952.87549586207,52895.44123210578,38273.02154131822,51256.19544654805,98202.4974128261,122498.34475350809,111447.83131865534,112388.6199982446,0.0,123665.9588785857,114881.90625619981
2017-08-03,1126705.3028697511,164488.49771877017,137156.23715267985,52519.89025115632,38599.268813483024,51184.11817349651,97729.0819029918,122396.24852102566,111556.88290739544,112593.82712114276,0.0,123505.2154858234,114976.03482178609
2017-08-04,1126087.647771091,164504.61617015838,136113.32127460418,52758.24766582295,38555.244343459926,51052.15518738559,97927.1739847056,122545.16101016742,111494.18627370545,112490.63083656644,0.0,123689.99116146362,114956.91986305141
2017-08-05,1125564.6447340504,164520.73620101553,135078.3355756536,52997.68684697567,38511.27008563049,50920.53242848431,98125.66758940594,122694.25467258604,111431.52487645962,112387.5291350896,0.0,123902.39180951704,114994.71551323248
2017-08-06,1125385.7638147469,164536.85781149642,134051.219755911,53238.212704127065,38467.3459827251,50789.24901961824,98324.56353096034,122843.52972870469,111368.89869585454,112284.52193002342,0.0,124512.91959000552,114968.44506532032
2017-08-07,1127696.1708791442,164552.9810017558,133960.86771760485,53941.68116418523,38401.58306539521,51232.39911967193,98974.51632605093,122899.49941076792,111454.03363186053,112354.65162243086,0.0,124896.42728636734,115027.53053305356
2017-08-08,1128360.9577457637,164569.10577194853,134244.5413259874,54233.92988957106,38245.803345798864,51223.40354507968,98975.75192097948,122845.44164422552,111602.058037768,112280.97940658774,0.0,124990.82693452857,115149.11592328885
2017-08-09,1129218.4964346203,164585.23212222938,135845.74601588494,54467.54020112742,38510.07396640952,51393.355360644884,98241.46300925408,122284.01197865784,111747.60348154978,112136.90678974957,0.0,124721.7404147108,115284.8230944021
2017-08-10,1126224.4697583856,164601.3600527532,136763.5465698121,52729.806131531106,38457.207036906155,51314.88028178698,96567.4009540009,121755.85774247895,112105.07312604955,112162.96945445803,0.0,124389.6885696197,115376.67983898887
2017-08-11,1125397.8205517668,164617.48956367487,137065.36643794965,53393.97230386811,38479.71841389444,51187.99388695777,95674.5950000494,121593.94396607357,112034.22459270459,112048.44930912206,0.0,123822.3319870959,115479.73509037642
2017-08-12,1124166.3511080393,164633.62065514922,137367.8523844033,54066.50408072444,38502.24296818116,51061.421244340476,94790.0434100296,121432.24550638045,111963.42083444908,111934.04609064487,0.0,122885.57333166566,115529.38060207119
2017-08-13,1123214.6941938726,164649.75332733113,137671.00587912372,54747.506832325016,38524.7807074798,50935.161578119456,93913.66986889942,121270.76207706644,111892.6618229859,111819.75967964229,0.0,122395.58051980511,115394.05190109454
2017-08-14,1124972.2743080445,164665.8875803755,136925.29915096168,55626.754270185455,38650.672979409115,51122.600567989415,95100.74119059622,121821.12191688348,111551.65676452268,111975.64507119375,0.0,122183.14725887662,115348.74755705058
2017-08-15,1123593.0252499215,164682.02341443728,135833.72257265553,56087.31594119367,38633.986252744166,51435.54075408016,94999.10072945002,121655.32828846322,111338.81386581495,111888.74110530151,0.0,121769.86383898088,115268.58848679994
2017-08-16,1125672.741455336,164698.16082967134,137005.66632094435,56029.37349818796,38860.37666448082,51601.425871812695,95681.27074516073,121744.66536191908,111544.23496354905,112052.83727107619,0.0,121385.39966973185,115069.33025880207
2017-08-17,1123712.3475588933,164714.29982623266,137493.57220245246,54906.23310701725,38540.84220767382,51339.49897696839,95329.02522988454,121376.56669097273,111774.20555053954,112059.13136522209,0.0,121281.82651442778,114897.14588750216
2017-08-18,1122549.0482520375,164730.44040427616,137113.41543820803,54826.15345593412,38430.91077850215,51436.00383470218,95250.2073398526,121217.11026726563,111696.19044321711,111977.68588040341,0.0,121023.4943813435,114847.43602833262
2017-08-19,1121250.0948001985,164746.58256395685,136734.30977157556,54746.1905994325,38321.292910696226,51532.69009637936,95171.45461632975,121057.86332675413,111618.22978814456,111896.29959082315,0.0,120742.7611919521,114682.42034415413
2017-08-20,1120399.581088371,164762.7263054297,136356.25229636923,54666.3443671698,38211.9877098737,51629.558102992,95092.76700543641,120898.8255942332,111540.32354731581,111814.97245345773,0.0,120836.4068195671,114589.41688652638
2017-08-21,1122081.4899214269,164778.8716288497,137141.45351961107,54605.48637374775,38448.59618340195,51851.70533302646,95604.52183246684,120833.88439172387,111532.82007922875,111729.35451935316,0.0,120874.25648587751,114680.53957413988
2017-08-22,1123658.2125065287,164795.0185343719,136429.67180520995,55510.390501776514,38814.54203573838,51806.428358562,96481.74060892046,121150.15661331163,111401.35996380416,111724.09171084434,0.0,120864.79552322807,114680.01685076131
2017-08-23,1124008.967752622,164811.1670221513,137045.52708138828,55546.306557218624,38306.96296781961,51640.56425484224,96622.3361455595,121159.16147543857,111599.08834850974,111826.12427622516,0.0,120740.32739748053,114711.40222598828
2017-08-24,1123626.3355384213,164827.31709234294,136582.5512531214,55392.260346399715,38350.55240155234,51295.86959401709,97108.36036117928,121343.1438227186,111465.20309230767,111782.46586639692,0.0,120724.72076032593,114753.89094805933
2017-08-25,1125016.4852323977,164843.4687451019,137117.46626860244,55537.34607440466,38048.31707494906,51455.55924403912,97577.3735378593,121554.46315671678,111527.38669370353,112060.60170855172,0.0,120535.21091821438,114759.29181025465
2017-08-26,1126375.220898446,164859.6219805833,137654.47623743705,55682.81181702427,37748.46362258035,51615.746025399916,98048.65195060222,121766.1505037688,111589.60498574881,112339.42960510068,0.0,120340.15040657889,114730.11376362183
2017-08-27,1127888.3071116845,164875.77679894216,138193.58936434827,55828.65856960872,37450.97327322932,51776.431485723675,98522.20654002693,121978.20650477016,111651.85798779654,112618.95127800554,0.0,120112.09135512443,114879.56395410885
2017-08-28,1130750.8773739228,164891.93320033362,140077.08928417595,56275.06970606237,37495.31285740712,51709.76038793551,98584.21981520063,122072.13855776578,111721.4273149524,112745.33645153802,0.0,120122.30020450725,115056.28959404437
2017-08-29,1131522.813586937,164908.0911849128,139980.09941892338,56736.77235951523,37632.701472290355,51736.7214047435,98205.80204714325,122129.51274320083,111844.33830568993,112667.07919480596,0.0,120344.22375913685,115337.4716965751
2017-08-30,1132705.724859796,164924.25075283487,139868.3442759471,57012.26319445586,37361.76085026921,51558.8810656748,98704.5212361355,122410.888299566,111871.5310201162,112698.88728599783,0.0,120746.72566201375,115547.67121678476
2017-08-31,1136546.2453874724,164940.41190425496,141144.10077879313,57306.63022643012,37754.442958678286,51707.247169048926,98835.9967503054,122599.51325878892,112024.49934791855,113324.31775590524,0.0,121181.75761073499,115727.32762661396
2017-09-01,1137198.6996067793,164956.57463932823,141494.0650859005,57305.0035483799,37416.45751202608,51904.06002668359,99175.81719987544,122765.97396630028,111919.38045174227,112744.58942403893,0.0,121696.73096004027,115820.04679246397
2017-09-02,1137678.4146943982,164972.73895820987,141844.89712333155,57303.376916503774,37081.49777978512,52101.622011433916,99516.80602879857,122932.66068749153,111814.36019454584,112167.8267834331,0.0,122089.0561064407,115853.57210442402
2017-09-03,1137797.1206831299,164988.90486105508,142196.59904260826,57301.75033080042,36749.53667514504,52299.9359746961,99858.96725422655,123099.573729235,111709.43848377073,111594.0146626287,0.0,122060.28269249428,115938.1169764697
2017-09-04,1138048.4616677116,165005.07234801908,142549.1730005873,57300.12379126855,36420.54735378212,52499.004778719594,100202.30490712299,123266.71339881966,111604.61522694532,111023.13796777863,0.0,122136.51185351415,116041.25704115444
2017-09-05,1137979.4859709747,165021.2414192571,144039.77070366923,56685.14182478617,36139.41173176717,52647.151367310435,99416.26265060026,123088.57832782855,111499.89033168468,111037.81268245007,0.0,122150.26092323553,116253.9640083853
2017-09-06,1138133.4517080346,165037.41207492436,143488.5876906953,56671.27300445901,36355.17299903853,52735.64627318465,99390.92930108817,123359.7754861964,111362.79987657066,110899.72788225788,0.0,122385.32622546337,116446.80089415613
2017-09-07,1141497.5812981096,165053.58431517615,145047.91550700425,56640.063099938525,36779.61725282308,52873.922254338715,100057.47880846765,123099.8168614942,111728.50626621385,110956.64762524699,0.0,122620.39152755214,116639.63777985386
2017-09-08,1140613.6897119808,165069.75814016775,144804.0641931529,55840.466228756675,36499.57203610117,52736.24802863174,100073.55989569645,123197.70008094204,111809.81560386816,110840.8976680158,0.0,123064.68829397726,116676.91954267074
2017-09-09,1139821.4845900026,165085.9335500544,144560.62283668053,55052.15739507711,36221.65912333636,52598.93228195593,100089.64356745336,123295.66113254995,111891.18411360498,110725.26846112165,0.0,123537.48940182864,116762.93272633963
2017-09-10,1139168.6853306692,165102.11054499148,144317.59074837595,54274.977243860754,35945.86227886421,52461.97408089609,100105.72982415375,123393.70007820641,111972.61183848619,110609.75987859783,0.0,124253.02406899992,116731.34474523664
2017-09-11,1140642.6599078914,165118.28912513427,142360.41901572057,55213.01585010027,36519.79209993023,52992.947638226855,100868.03223670776,123690.3592116498,111622.92547523485,110689.12145599356,0.0,124875.1392513763,116692.6185478169
2017-09-12,1141821.5939936782,165134.4692906381,142768.52113921262,55129.43816948789,36391.90084218537,52861.29510205099,101120.55908710712,123997.90225571029,111502.3885404769,110603.09397518513,0.0,125678.83694202216,116633.1886496015
2017-09-13,1141113.5986480606,165150.65104165833,141772.81038546003,54829.48294975269,36344.558243011976,52891.420656352864,100817.53827649484,124150.65001097241,111403.1983671831,110577.31066484729,0.0,126611.07875646937,116564.89929585761
2017-09-14,1142875.9937577848,165166.83437835032,142534.656496357,54461.95568050111,36785.32837287486,52862.60815380645,100932.18670559482,124240.18394708652,111452.29404355734,110708.97182235018,0.0,127230.59605106806,116500.37810623812
2017-09-15,1143222.0233875788,165183.01930086946,141609.02232546295,54939.66790950781,36854.32453853522,52800.51989213564,101202.14992162952,124386.23897072049,111412.59114337013,110721.23482647135,0.0,127669.4805510572,116443.77400781917
2017-09-16,1143693.8151286738,165199.20580937117,140689.39931451686,55421.570384180326,36923.45011641199,52738.50455445349,101472.83520800066,124532.4656945987,111372.9023866359,110733.49918894016,0.0,128212.99632344933,116396.98614811523
2017-09-17,1143989.458414442,165215.39390401082,139775.7484264509,55907.6998591958,36992.70534923635,52676.56205510921,101744.24449602902,124678.86432056956,111333.22776831634,110745.76490990705,0.0,128550.91146818631,116368.33585743057
2017-09-18,1143874.7187325908,165231.58358494387,138507.7667259273,55658.68936681651,37231.08256786187,52667.346316013856,102529.05772150947,125137.06481601659,111306.37561082245,110716.88466443196,0.0,128593.0158680797,116295.85149016719
2017-09-19,1144313.8219365613,165247.77485232576,138889.076348059,55803.88994928645,37180.25468312309,52988.47356082743,102320.39590264467,125318.7463877344,111225.80768349346,110689.41160198007,0.0,128508.30791006643,116141.68305702052
2017-09-20,1142084.1288388195,165263.96770631193,137835.86359046889,55082.61378902284,36691.295909767105,52867.7757891238,102461.10343163068,125584.28090759866,110869.32962881884,110806.04250027018,0.0,128577.96128837903,116043.89429742735
2017-09-21,1138621.593711037,165280.16214705788,136888.67023034376,54349.70168065121,36321.77215450189,52021.540067631024,102235.41504234541,125590.14149297633,110737.45180395416,110818.49338458122,0.0,128414.89807639325,115963.34763060069
2017-09-22,1138191.3930035038,165296.35817471906,137493.82322403663,54025.074618519575,36243.46711287214,51817.04164313799,101817.55266533601,125640.2298175834,110928.10896522377,110768.80798178044,0.0,128275.56279895057,115885.36600134414
2017-09-23,1138097.9172366927,165312.555789451,138101.65145845732,53702.38653169432,36165.33088678141,51613.347108832866,101401.39819909362,125690.3381186013,111119.09438177243,110719.14485539921,0.0,128366.34450554843,115906.32540106084
2017-09-24,1138258.537497129,165328.75499140922,138712.16676022325,53381.62583880816,36087.36311228525,51410.45330459627,100986.94466294863,125740.46640399708,111310.40861875872,110669.5039954499,0.0,128649.90003165141,115980.94977700122
2017-09-25,1138742.7420001929,165344.95578074927,139990.9834874511,52797.678390965695,36033.30001653521,51754.347956801386,99716.19796959391,125864.02662381067,111499.13392166683,110740.45359571974,0.0,129068.3186362717,115933.34562062743
2017-09-26,1137510.8815807926,165361.15815762666,138298.03836254805,53501.24936447887,35981.225888482884,51785.63903312077,99053.07087124654,126054.28776170163,111398.86821850661,110755.2593757549,0.0,129420.97742408414,115901.1071232418
2017-09-27,1135835.0344188374,165377.362122197,137144.24572523258,53996.01218587201,35692.49210847134,50952.10738397458,98931.31157439965,126584.13600149205,111183.16660535269,110463.71291663838,0.0,129614.03387306612,115896.45392214105
2017-09-28,1135882.6352858604,165393.56767461583,137611.61712258757,53819.66894136893,35636.562939088086,50963.649951654756,98576.51675598696,126736.78913682436,111190.91130032932,110388.07011255478,0.0,129719.73885920979,115845.54249163986
2017-09-29,1134932.2226724473,165409.77481503875,136863.6081758535,52917.62975634148,35506.58841628486,50657.045343571226,99289.32282574524,126911.7499196327,110866.6412472097,110928.08720802882,0.0,129759.21775138922,115822.55721335176
2017-09-30,1133638.9424665817,165425.98354362138,136119.66514590825,52030.70910896633,35377.08793966299,50352.28531266745,100007.28319096663,127086.9522366927,110543.31687450694,111470.74606056146,0.0,129296.72774448422,115928.18530854328
2017-10-01,1132535.515121615,165442.19386051936,135379.76593184055,51158.65360650342,35248.05978026993,50049.358761703275,100730.43512232382,127262.39642144361,110220.93542429924,112016.05959359607,0.0,128928.90889010785,116098.74772900798
2017-10-02,1131938.7036562515,165458.4057658883,134494.39131431034,51119.12611962528,35578.86106907693,50292.42223463617,100755.9351980254,127666.05082475413,110120.65594740836,111294.01901003193,0.0,128884.52368431873,116274.3124881758
2017-10-03,1134327.738946651,165474.61925988388,134547.3384561353,51330.86575894209,35802.2901577168,50444.71496884197,101807.8852098839,127816.19969791708,110254.55467809121,111315.38439000114,0.0,129038.29569816533,116495.5906710724
2017-10-04,1135672.3877897663,165490.83434266178,134866.27326050965,51106.304769727096,36019.8978509373,50625.95107160033,102166.38387232095,127750.60036795484,110332.66662308792,111322.69107171701,0.0,129291.6270224607,116699.15753678874
2017-10-05,1136412.8973143254,165507.05101437768,134171.26072841298,51734.6827629154,36102.808569855944,50566.503196777696,102247.28985630476,128020.9621275595,110260.2243798522,111206.09164492354,0.0,129755.9407343024,116840.08229904345
2017-10-06,1137747.9043531842,165523.26927518725,135002.9125463846,51780.29741463942,36117.90676574371,50481.04720719477,102199.5421299822,128009.44933096225,110266.00426776944,111274.8293161256,0.0,130191.9413241082,116900.7047750867
2017-10-07,1138892.8739023197,165539.48912524624,135839.71930396536,51825.95228496227,36133.011275697565,50395.7356358669,102151.81670102687,127997.93756969925,110271.78445867088,111343.60947481528,0.0,130465.40796029173,116928.41011207741
2017-10-08,1139956.1499091592,165555.71056471037,136681.71295371256,51871.64740934484,36148.122102358044,50310.568238731226,102104.11355902626,127986.42684367739,110277.56495257239,111412.43214725456,0.0,130661.43097346569,116946.42016430598
2017-10-09,1140759.6417215054,165571.93359373542,137409.6958385795,52086.329523078224,36198.892574603924,50193.780519045555,101766.2773128251,127940.7129894354,110283.34574948983,111481.29735972162,0.0,130800.40747901094,117026.96878197999
2017-10-10,1142962.4084483637,165588.1582124771,137840.05109276262,52134.039415351814,36326.68431992846,50198.83728391608,102812.5044006188,128134.01257253296,110289.12684943913,111586.35418794649,0.0,130922.888635997,117129.75147739319
2017-10-11,1144702.0182471375,165604.38442109124,138233.80010899066,52370.660465076326,37008.84125385825,50186.95006357009,103284.16423264948,128113.84997119852,110321.51153603422,111760.53513756474,0.0,130502.15327308606,117315.167784018
2017-10-12,1145351.0815116768,165620.6122197336,138420.3161636765,52214.61720310879,37060.3158017952,50534.36174391033,103567.62955132172,127932.78210552892,110477.0875288328,111941.01864258634,0.0,130081.41790900401,117500.92264217857
2017-10-13,1147169.4894535888,165636.84160855997,139419.5443785486,52564.1878066533,36964.86840638966,50897.11795375795,103963.97066545428,127943.45867819672,110433.99017559945,112130.99501776195,0.0,129563.87978790859,117650.63497475826
2017-10-14,1148766.8527188352,165653.07258772623,140425.98581943454,52916.09874348777,36869.66683202187,51262.478175276876,104361.82853032675,127954.13614187308,110390.90963473778,112321.29380400333,0.0,128861.65396567258,117749.72848427443
2017-10-15,1150306.074755992,165669.30515738818,141439.69255715134,53270.36568186304,36774.71044558934,51630.46110112239,104761.20895036547,127964.81449663236,110347.84589968922,112511.91554847799,0.0,128068.03506492304,117867.71985278979
2017-10-16,1150711.9746191283,165685.5393177017,140612.94545733157,54018.15082638371,36697.35494246168,51679.87201213182,105110.35373873483,128241.7103736374,110150.02008444608,112689.69930858523,0.0,128002.59380668624,117823.73475102807
2017-10-17,1150302.0217979504,165701.77506882267,139524.8180371037,54167.957946065595,37863.045238304956,51485.652853888416,104516.47952897543,128216.3270124955,110101.11216391,112768.25168743219,0.0,128120.83845499683,117835.7638059551
2017-10-18,1150134.8335810537,165718.01241090693,139124.3313198593,54087.18203998557,37852.201959839455,51452.92859785948,104685.40285871626,128452.8889510623,109978.06024099232,112531.31419055088,0.0,128421.12789849036,117831.38311279082
2017-10-19,1149767.2069450342,165734.2513441104,140037.01934123956,53170.63146149722,38209.916151640755,50912.280309689566,103939.67940758087,128481.5787394268,110154.69537539668,112432.06991503116,0.0,128862.23118634347,117832.85371307764
2017-10-20,1148295.8212444028,165750.49186858902,139018.4838375452,53384.96195701218,38308.56176087038,49604.431078688765,104092.32594025864,128817.26239149213,109955.42691833807,112160.4289607064,0.0,129410.29556983714,117793.1509610648
2017-10-21,1146629.0435978293,165766.7339844987,138007.35647904823,53600.15641746502,38407.462041065046,48330.178253125414,104245.19665069097,129153.82308379443,109756.51893540943,111889.44430318488,0.0,129627.59327260172,117844.5801769455
2017-10-22,1144857.9159383585,165782.97769199536,137003.58338386126,53816.2183254932,38506.617649702566,47088.65879891916,104398.29186810684,129491.26310777558,109557.97077451761,111619.1143568239,0.0,129805.82493397202,117787.39504719115
